ID,prediction,model_version
d88e8ea4-a9d5-4bab-b22d-bf4a9e224173,dancing,d347fb6459524bb8b28cf4254ae52850
f9ffda6c-4d59-449f-8a8e-0e81f150aabb,sleeping,d347fb6459524bb8b28cf4254ae52850
f495fd71-34f2-4c5c-9610-6877d64de8b4,clapping,d347fb6459524bb8b28cf4254ae52850
d5a9d61f-2a92-4227-aec8-ba9448eb4d6b,fighting,d347fb6459524bb8b28cf4254ae52850
66125ca8-ae0a-4471-9600-4aefb9c6ce08,laughing,d347fb6459524bb8b28cf4254ae52850
da0693a7-2544-4ce1-86c4-9848234c60b1,calling,d347fb6459524bb8b28cf4254ae52850
11170a12-9ba1-4e07-bd9d-44f3ddff5b67,sleeping,d347fb6459524bb8b28cf4254ae52850
1c15e6fe-757b-4ce3-b0ab-437be37a17dc,dancing,d347fb6459524bb8b28cf4254ae52850
ec6dacb7-b138-4130-b484-99d43c84e5ae,listening_to_music,d347fb6459524bb8b28cf4254ae52850
9d9b7558-48ba-45c2-adaa-75a0a3985630,laughing,d347fb6459524bb8b28cf4254ae52850
2037db16-6ceb-4944-bf01-8a8d6f703794,using laptop,d347fb6459524bb8b28cf4254ae52850
7bba0db5-326e-4cbe-95c0-aaa4f4553017,texting,d347fb6459524bb8b28cf4254ae52850
7a12d510-6a92-4788-9694-a1cc2bfe7ac1,using laptop,d347fb6459524bb8b28cf4254ae52850
ba81ca3a-9cfc-4948-acf3-9bdf0f21518d,using laptop,d347fb6459524bb8b28cf4254ae52850
101a2a15-66c4-468f-bb0f-57e72f99ce08,drinking,d347fb6459524bb8b28cf4254ae52850
9451b8bf-5355-4f78-b8fa-2933621051c7,using laptop,d347fb6459524bb8b28cf4254ae52850
e64ddcfd-4d20-477a-9e35-9291abe643e1,calling,d347fb6459524bb8b28cf4254ae52850
49a5e4de-aed3-4b41-b908-3edf483d8a39,sitting,d347fb6459524bb8b28cf4254ae52850
84cc0d41-b092-4562-af71-26966116b7ce,dancing,d347fb6459524bb8b28cf4254ae52850
8afd3b50-3ec1-4656-b0c1-7dab72a40710,laughing,d347fb6459524bb8b28cf4254ae52850
d781120c-d1bf-4d9e-b4d5-e4a9bdb9dd0d,sleeping,d347fb6459524bb8b28cf4254ae52850
c623776e-5f12-4d37-ba00-556142fb09bb,listening_to_music,d347fb6459524bb8b28cf4254ae52850
649ed835-b42e-48a5-9896-0572b288ae63,sitting,d347fb6459524bb8b28cf4254ae52850
d8b7f515-e009-4c11-8f0d-ea37f0282645,sitting,d347fb6459524bb8b28cf4254ae52850
a663ad81-245d-4b8c-b714-90bd6568dd9f,calling,d347fb6459524bb8b28cf4254ae52850
549fe476-01a8-4f98-8f4c-9a9c124b1c79,calling,d347fb6459524bb8b28cf4254ae52850
51bcd6a8-7067-4f12-a491-eef85acfa8d3,laughing,d347fb6459524bb8b28cf4254ae52850
486c95a2-36f0-46a6-b4ae-283be2844a8d,listening_to_music,d347fb6459524bb8b28cf4254ae52850
98bd6e0f-28fa-4e81-a303-57770ec0d15c,hugging,d347fb6459524bb8b28cf4254ae52850
564e79d5-a5f9-431d-a686-ec2ae4a48dba,laughing,d347fb6459524bb8b28cf4254ae52850
b7502b4b-bced-406f-be52-8cd94ae7994d,running,d347fb6459524bb8b28cf4254ae52850
bd8c4cc1-6e1c-4ae4-8edf-ba2fe72e0ccb,fighting,d347fb6459524bb8b28cf4254ae52850
9e007bcc-4961-49bb-9854-983057718474,fighting,d347fb6459524bb8b28cf4254ae52850
e8e5721c-e032-47eb-a3b1-a4e60c2e2f16,clapping,d347fb6459524bb8b28cf4254ae52850
2065d9c1-24d5-4a79-afd0-d62fee77f74f,calling,d347fb6459524bb8b28cf4254ae52850
090856c3-b02f-466d-b2e1-11d375c52714,using laptop,d347fb6459524bb8b28cf4254ae52850
0e86396a-5b78-4af4-bd0d-a8f1bb291e69,laughing,d347fb6459524bb8b28cf4254ae52850
de1960c0-e65c-4016-938b-8f10bf498725,texting,d347fb6459524bb8b28cf4254ae52850
d5f5390d-2d8c-450c-9d34-b289d4fa5f9a,clapping,d347fb6459524bb8b28cf4254ae52850
f1498de9-9e4d-4d7b-aac3-0c40e3a7bdf9,laughing,d347fb6459524bb8b28cf4254ae52850
a7d01757-0bf8-4fa1-8bbb-567a32d5ec38,cycling,d347fb6459524bb8b28cf4254ae52850
e9621492-317c-466a-bb3c-1a9d670baa8c,sleeping,d347fb6459524bb8b28cf4254ae52850
2f7320f2-5e2c-4cc6-a3d1-e3220f9c2807,laughing,d347fb6459524bb8b28cf4254ae52850
7e73767b-2ed6-440a-8086-c901ecfda2dc,using laptop,d347fb6459524bb8b28cf4254ae52850
3b531159-3e0c-4218-ac25-8ab58efeb34b,running,d347fb6459524bb8b28cf4254ae52850
9162113f-b5a2-48da-b97a-e4c6126bcd77,sitting,d347fb6459524bb8b28cf4254ae52850
e80d63d8-74bf-4f40-aa58-8331f81a365c,using laptop,d347fb6459524bb8b28cf4254ae52850
9fbe0495-892d-4df3-8e2a-2c21ece18334,running,d347fb6459524bb8b28cf4254ae52850
f827cf93-807c-4e61-ac68-ff3819647ec9,fighting,d347fb6459524bb8b28cf4254ae52850
ea14d0b2-1f1b-4861-af68-49013eaac90d,cycling,d347fb6459524bb8b28cf4254ae52850
e002c1fe-2478-4464-a2bf-f37b358c2204,listening_to_music,d347fb6459524bb8b28cf4254ae52850
ef9e02ed-2898-44d5-8bc3-a9a39383544d,sitting,d347fb6459524bb8b28cf4254ae52850
3d69829a-d06f-4969-aca6-a4d6aebf1a2a,hugging,d347fb6459524bb8b28cf4254ae52850
2d61dd82-74da-4198-8f9c-ddf3e8e1c554,calling,d347fb6459524bb8b28cf4254ae52850
4b9a4ed0-2438-423e-9293-5711fa1592fb,listening_to_music,d347fb6459524bb8b28cf4254ae52850
de459b6a-2fc4-47bb-b9dd-4380b3050fba,sleeping,d347fb6459524bb8b28cf4254ae52850
96b9ea12-2884-41e4-83dd-3328bb410606,laughing,d347fb6459524bb8b28cf4254ae52850
cb635e37-29a6-4a8d-88c5-ce51604a9cbc,laughing,d347fb6459524bb8b28cf4254ae52850
69b9eaf8-3629-4ee3-bacf-6d56c7a2771f,drinking,d347fb6459524bb8b28cf4254ae52850
3c4b950d-8506-491b-b4c5-f28ecf6c2461,fighting,d347fb6459524bb8b28cf4254ae52850
1b2bc997-ec72-4e60-8ea2-d0e3a2748066,cycling,d347fb6459524bb8b28cf4254ae52850
720b3f6b-2c29-428b-b498-ca639ae01059,laughing,d347fb6459524bb8b28cf4254ae52850
67fcc43c-448d-4086-9aa2-88495480611b,hugging,d347fb6459524bb8b28cf4254ae52850
8fd4e045-6c5b-4c15-a97e-ebb0cc996244,clapping,d347fb6459524bb8b28cf4254ae52850
a4e6e24c-3d54-41c8-8ac8-e3ac1d30e6c0,drinking,d347fb6459524bb8b28cf4254ae52850
044cf58c-71e0-4a92-b7c7-4c962965924a,fighting,d347fb6459524bb8b28cf4254ae52850
42fe0b40-f1ed-409f-a479-0a88b71eb4a3,clapping,d347fb6459524bb8b28cf4254ae52850
11340030-ea45-464d-a15b-09e8a14514a6,dancing,d347fb6459524bb8b28cf4254ae52850
2272bf00-5c57-42c0-bbb8-ea61cb24a9ad,hugging,d347fb6459524bb8b28cf4254ae52850
10c6d908-a354-4c21-a481-875c3f220119,laughing,d347fb6459524bb8b28cf4254ae52850
4310ea32-121a-4b31-9d72-6030a9d99a0d,cycling,d347fb6459524bb8b28cf4254ae52850
c475da4e-4b6c-4a94-b7f1-13ae77f1720e,dancing,d347fb6459524bb8b28cf4254ae52850
37b3fa53-284a-4ec2-b09b-9932a306d6be,fighting,d347fb6459524bb8b28cf4254ae52850
f5f3d66a-ad9b-4b2e-8449-cb0d8854cc10,drinking,d347fb6459524bb8b28cf4254ae52850
f97b1ed8-8d01-416f-9d57-27022763643d,sitting,d347fb6459524bb8b28cf4254ae52850
fc7e4892-8ea5-47f1-9339-b20997e67419,using laptop,d347fb6459524bb8b28cf4254ae52850
10afea10-13ed-4fe4-a1c0-9babcd5c8f00,dancing,d347fb6459524bb8b28cf4254ae52850
4ac384b7-d836-42b6-bda3-d4df77f2f64f,sitting,d347fb6459524bb8b28cf4254ae52850
3eb370a9-a596-446d-8073-3ecdfa88e8bf,using laptop,d347fb6459524bb8b28cf4254ae52850
41b55807-3de1-47ea-8965-e8dfaffc5bf6,clapping,d347fb6459524bb8b28cf4254ae52850
d11b8816-3d9f-4a21-a4d1-dc462e15029f,eating,d347fb6459524bb8b28cf4254ae52850
1929e69d-917c-4046-b9e8-3e06971edf89,dancing,d347fb6459524bb8b28cf4254ae52850
c214febb-812f-49a5-8b6c-b771c9d4841c,cycling,d347fb6459524bb8b28cf4254ae52850
9cb3e8b5-b43b-4584-9cca-c37bc158fbe5,texting,d347fb6459524bb8b28cf4254ae52850
7dd4a93d-6a61-4b16-8976-dbd91a1ff785,laughing,d347fb6459524bb8b28cf4254ae52850
77df0a0e-0e28-43e9-8fca-d0b60ed0e07b,sleeping,d347fb6459524bb8b28cf4254ae52850
6863d99b-34c8-4ec2-9423-ec2fc5b8eb5a,eating,d347fb6459524bb8b28cf4254ae52850
49dd2591-8c16-4942-b6e8-875316cca87f,cycling,d347fb6459524bb8b28cf4254ae52850
12384b98-5b67-47a0-a9b9-7edcbb5ea83d,dancing,d347fb6459524bb8b28cf4254ae52850
2be81dff-0ca7-429b-817a-d29143f27efd,laughing,d347fb6459524bb8b28cf4254ae52850
6ef1fdd6-ad5c-40c7-b2ac-1786db0cc2c9,using laptop,d347fb6459524bb8b28cf4254ae52850
e2611b20-7ba8-455a-b17f-cd5c2ff15829,using laptop,d347fb6459524bb8b28cf4254ae52850
ae79185b-d843-4eb4-a8c4-1d1de8eee0ae,using laptop,d347fb6459524bb8b28cf4254ae52850
760c2bf9-9d68-4239-a5b3-feb812100f7a,eating,d347fb6459524bb8b28cf4254ae52850
2f98f526-8908-44b4-84ac-e38eb48adcb4,hugging,d347fb6459524bb8b28cf4254ae52850
c2c5db37-3ee6-4270-ace4-03390f76aa9f,texting,d347fb6459524bb8b28cf4254ae52850
782a8089-24d6-49db-99d0-254f368c9292,hugging,d347fb6459524bb8b28cf4254ae52850
4338a7a6-f821-4029-953a-b3ab338ed34e,calling,d347fb6459524bb8b28cf4254ae52850
9aa23f69-e7d0-4665-a89a-3fa700f46fbc,fighting,d347fb6459524bb8b28cf4254ae52850
b2d4d0fd-a6b6-4c8a-a16d-d395721fa70e,drinking,d347fb6459524bb8b28cf4254ae52850
0075d96a-2c52-4a25-b96d-a2b5522c835a,calling,d347fb6459524bb8b28cf4254ae52850
44191e56-5df9-4a35-8b0e-18dac665d04e,running,d347fb6459524bb8b28cf4254ae52850
490eb6fa-2ec2-418c-8ac2-51d8d4942f1f,laughing,d347fb6459524bb8b28cf4254ae52850
0465c289-91c4-4e94-8ad2-5ba8bbb14113,fighting,d347fb6459524bb8b28cf4254ae52850
7c1034b6-22d0-40fe-a34a-df50ec5263c5,cycling,d347fb6459524bb8b28cf4254ae52850
96162217-89cb-4fb5-b0a4-1f7d6d2e31ba,using laptop,d347fb6459524bb8b28cf4254ae52850
bf5ea0b3-9083-4514-84d7-ea16988b6191,listening_to_music,d347fb6459524bb8b28cf4254ae52850
40996332-8eec-49fc-af2d-5dce670c290d,sitting,d347fb6459524bb8b28cf4254ae52850
28e3c0a8-5d31-4f60-81aa-81299b40bd79,using laptop,d347fb6459524bb8b28cf4254ae52850
732925ec-1d94-4770-8c6e-b84b82e62cf8,texting,d347fb6459524bb8b28cf4254ae52850
9d9dde61-78ba-47d2-a14d-601bbc2fbea9,cycling,d347fb6459524bb8b28cf4254ae52850
44efd803-7c5e-4bb2-bcdc-cd0d0bd28d4b,running,d347fb6459524bb8b28cf4254ae52850
3835cc75-83c2-4a59-b5a4-d63e1c1a1979,laughing,d347fb6459524bb8b28cf4254ae52850
79611869-c9bd-4df9-b748-f35f2729d816,clapping,d347fb6459524bb8b28cf4254ae52850
993a629f-3900-4e5c-be3a-326d59ba4433,cycling,d347fb6459524bb8b28cf4254ae52850
5724e774-f6e6-47b2-99ee-92b16d5c6ef6,sleeping,d347fb6459524bb8b28cf4254ae52850
dee1b35e-a4af-4761-ac83-354a33ec89e9,using laptop,d347fb6459524bb8b28cf4254ae52850
a3e41379-403e-47f8-9ff7-7f6431a536cc,drinking,d347fb6459524bb8b28cf4254ae52850
706e7436-4925-4d08-98a7-403687a78b84,calling,d347fb6459524bb8b28cf4254ae52850
2db1def4-2166-4d10-a1b2-ceefe4ef214e,using laptop,d347fb6459524bb8b28cf4254ae52850
46ec77f0-21ef-4342-bcf1-55ede0477998,eating,d347fb6459524bb8b28cf4254ae52850
5d3a9776-c2a1-4392-8e8b-743d56d6f99f,listening_to_music,d347fb6459524bb8b28cf4254ae52850
a966a3a4-cd0d-4b98-8b9b-ecf488cc741e,listening_to_music,d347fb6459524bb8b28cf4254ae52850
47d1b694-0114-415f-b24e-eb5aad220bf8,laughing,d347fb6459524bb8b28cf4254ae52850
749a60d3-aa81-49a3-8373-8a282d945c8a,listening_to_music,d347fb6459524bb8b28cf4254ae52850
2b762a27-94a6-4ce0-93bf-ce86f707e41e,laughing,d347fb6459524bb8b28cf4254ae52850
8f7bd504-c7e9-40aa-a4ff-cc5e3fe0072d,dancing,d347fb6459524bb8b28cf4254ae52850
e7b035c5-1769-495a-80a1-2301c08ea532,laughing,d347fb6459524bb8b28cf4254ae52850
bd1bea4d-9446-4965-b9d5-d4e882245a17,running,d347fb6459524bb8b28cf4254ae52850
17dfa4b8-d2b7-497e-8841-74afe243e0a3,laughing,d347fb6459524bb8b28cf4254ae52850
e3544192-ba57-4160-9f1d-7435281a7d7c,sitting,d347fb6459524bb8b28cf4254ae52850
3f9aa724-a49c-41f0-ac24-5fc2d7ff79be,eating,d347fb6459524bb8b28cf4254ae52850
ad3b02c3-f157-4bae-b857-3c808e1f3548,sitting,d347fb6459524bb8b28cf4254ae52850
1f4e78c2-75ab-43fd-a620-d82f791c0bf2,laughing,d347fb6459524bb8b28cf4254ae52850
8cf56e85-a953-48a4-bb40-cbaed17d9a9d,texting,d347fb6459524bb8b28cf4254ae52850
3a4888eb-3845-47a3-947a-87f628158acb,eating,d347fb6459524bb8b28cf4254ae52850
920cdcb3-1d5f-495d-862f-3a69d33d3ece,laughing,d347fb6459524bb8b28cf4254ae52850
65b4004c-5603-4e79-9988-4e2f214cb22b,sitting,d347fb6459524bb8b28cf4254ae52850
1d5b6105-d3d7-4f35-b5b6-53a2f3ab9029,sleeping,d347fb6459524bb8b28cf4254ae52850
10a0d3fd-3bb2-48f5-98bd-4f7f7025d257,clapping,d347fb6459524bb8b28cf4254ae52850
ed7ad696-7d51-4397-b0e1-fe49ae7f3732,fighting,d347fb6459524bb8b28cf4254ae52850
58a34f38-702a-4840-991c-5bf0da85eb0e,eating,d347fb6459524bb8b28cf4254ae52850
6743c838-b5df-42d9-9461-d42ee711e139,sleeping,d347fb6459524bb8b28cf4254ae52850
799177e1-ce60-47d9-a43f-667b328f6353,sleeping,d347fb6459524bb8b28cf4254ae52850
af651455-18a5-4dc4-bbc5-6046ecf6bc0c,eating,d347fb6459524bb8b28cf4254ae52850
f05505bf-00f8-4535-bc22-e738c961a850,drinking,d347fb6459524bb8b28cf4254ae52850
4411b112-0b31-4982-9461-de7d8bd50a44,dancing,d347fb6459524bb8b28cf4254ae52850
93821467-58de-4a6c-9307-c3bbd4ef3259,fighting,d347fb6459524bb8b28cf4254ae52850
f1f09664-1c57-4e26-96d9-cbea79bb0d29,clapping,d347fb6459524bb8b28cf4254ae52850
38d74fee-8d0d-4acd-9705-5000f24e7c46,hugging,d347fb6459524bb8b28cf4254ae52850
cf292e01-be80-4a18-b5ca-58ef7c909da5,fighting,d347fb6459524bb8b28cf4254ae52850
6bf3701d-6597-4d10-b15f-0d9c7ddfba37,laughing,d347fb6459524bb8b28cf4254ae52850
14c8d1e8-0a31-44bd-8d01-ea53a7af2f0f,laughing,d347fb6459524bb8b28cf4254ae52850
a25b8cdf-46fa-467d-ae9c-86bdd3b6ad62,fighting,d347fb6459524bb8b28cf4254ae52850
998431a9-f10a-4e73-8ffd-0189ca8e07f8,dancing,d347fb6459524bb8b28cf4254ae52850
25fbc52b-be75-4e86-b810-6760aa5c71e6,eating,d347fb6459524bb8b28cf4254ae52850
48a63634-2ac9-4569-b98a-3d14f1caab4d,sitting,d347fb6459524bb8b28cf4254ae52850
c828aa0a-dc23-47cd-bb70-9b82111faa94,using laptop,d347fb6459524bb8b28cf4254ae52850
8f6e101f-848b-40f2-88a8-3c02c8b803e1,dancing,d347fb6459524bb8b28cf4254ae52850
c431881c-8246-4330-a1e4-0c23c6f0bce1,sitting,d347fb6459524bb8b28cf4254ae52850
d0b3490e-3fc5-40ba-92dd-46fb6eb6d19a,eating,d347fb6459524bb8b28cf4254ae52850
0ecaab4e-f94a-4340-a051-32634650d27a,clapping,d347fb6459524bb8b28cf4254ae52850
b3eb758b-4a22-4e14-ac0a-344ac7d2686b,laughing,d347fb6459524bb8b28cf4254ae52850
bcdd9688-7da0-4fe6-85e7-c2576c06a567,sleeping,d347fb6459524bb8b28cf4254ae52850
833c16cd-5462-4120-ad91-26425daabd81,calling,d347fb6459524bb8b28cf4254ae52850
3369075b-cb41-4831-afb4-22c47ea0dcc8,running,d347fb6459524bb8b28cf4254ae52850
24fb571f-ad43-400e-9194-181fa6ad6a9d,listening_to_music,d347fb6459524bb8b28cf4254ae52850
77daa2ac-0969-47f8-92e6-da6db2685ad8,eating,d347fb6459524bb8b28cf4254ae52850
802f2f6d-f494-4295-8baf-7a87645b8480,cycling,d347fb6459524bb8b28cf4254ae52850
7272266d-4b9c-49fb-8b7d-c2d00fee9a72,calling,d347fb6459524bb8b28cf4254ae52850
8972fd2d-5908-4aea-b19d-9c97b72b935a,dancing,d347fb6459524bb8b28cf4254ae52850
ec9cff78-0087-48c0-922e-093d69318a5f,texting,d347fb6459524bb8b28cf4254ae52850
baf7f90f-3440-4e1a-9e99-88e1a371560f,clapping,d347fb6459524bb8b28cf4254ae52850
ea91f614-b282-410c-8e26-721979eef6fe,cycling,d347fb6459524bb8b28cf4254ae52850
52edaff9-a145-49a0-99d0-43cf7a261ca0,fighting,d347fb6459524bb8b28cf4254ae52850
752c4b16-0778-4612-af5d-1edb421c99de,hugging,d347fb6459524bb8b28cf4254ae52850
a5e7a267-7beb-41a0-b80f-75d24ed3fc0c,sitting,d347fb6459524bb8b28cf4254ae52850
29ab8c6f-9e7e-4497-95a4-bc48c77053da,dancing,d347fb6459524bb8b28cf4254ae52850
ffc77619-db88-4e74-84aa-2eb5703f1ca7,clapping,d347fb6459524bb8b28cf4254ae52850
54ab3a2b-cdb5-4a69-8421-1e1c6f40a82f,eating,d347fb6459524bb8b28cf4254ae52850
0b597139-ea58-4de8-b937-4e668e978957,running,d347fb6459524bb8b28cf4254ae52850
a67e9676-7029-438f-8470-103dd6e3761b,calling,d347fb6459524bb8b28cf4254ae52850
5172fef5-6cc1-4a38-8b03-a60494713abf,laughing,d347fb6459524bb8b28cf4254ae52850
7be7c173-e12a-4dfb-9c41-6e8c359cf9e7,dancing,d347fb6459524bb8b28cf4254ae52850
f03d1128-c2fb-4b13-937a-cf7f4a6d880a,texting,d347fb6459524bb8b28cf4254ae52850
dbe8227f-9dca-4211-94ac-a6c68c64fd9c,eating,d347fb6459524bb8b28cf4254ae52850
4267d807-56be-4bdc-b2d0-ced7b9fef78e,using laptop,d347fb6459524bb8b28cf4254ae52850
9a08c182-97f2-498f-8212-525cad55d524,running,d347fb6459524bb8b28cf4254ae52850
36e1f3d6-b3a4-4b13-9931-5b27024ea744,fighting,d347fb6459524bb8b28cf4254ae52850
b0a96e0f-dcbe-4c89-852f-705727334888,cycling,d347fb6459524bb8b28cf4254ae52850
da392b2f-32ef-4d9e-a6f6-5a4b80236b7b,running,d347fb6459524bb8b28cf4254ae52850
b4ff23cf-51d7-45de-989f-2d6a880408c7,fighting,d347fb6459524bb8b28cf4254ae52850
b1e0ec16-ee1d-48c8-b598-f1c6649df75d,sleeping,d347fb6459524bb8b28cf4254ae52850
749f0701-994f-435a-aba2-7936f75142fa,listening_to_music,d347fb6459524bb8b28cf4254ae52850
6e616206-efb2-4b16-b5bb-fecc94352ee1,fighting,d347fb6459524bb8b28cf4254ae52850
73b6196b-9a7e-4ef9-b45f-5e177277aa7e,listening_to_music,d347fb6459524bb8b28cf4254ae52850
c996ec1f-1fbe-4674-96c6-a0614f0e06e4,fighting,d347fb6459524bb8b28cf4254ae52850
90d7f189-a9df-4547-ab15-4ccaa16fa9a7,fighting,d347fb6459524bb8b28cf4254ae52850
d8fb7a63-8b78-4cfb-af0b-0195dbf2b008,drinking,d347fb6459524bb8b28cf4254ae52850
868cee89-fdd5-41c7-a76c-ecaa16bd007f,fighting,d347fb6459524bb8b28cf4254ae52850
daacd693-6260-4f89-aea1-8bee2c29b42e,cycling,d347fb6459524bb8b28cf4254ae52850
593b4846-32ba-4b4d-aa85-27089ad72339,sleeping,d347fb6459524bb8b28cf4254ae52850
4d12b187-4cf3-464c-b346-12614f5afbec,laughing,d347fb6459524bb8b28cf4254ae52850
652a1878-50f6-418d-a992-65b822279c4f,fighting,d347fb6459524bb8b28cf4254ae52850
bfec9b62-e287-47d4-9eed-4c0faf6338ac,eating,d347fb6459524bb8b28cf4254ae52850
e689b50b-e0ae-4aae-84b0-b6362ffbc633,texting,d347fb6459524bb8b28cf4254ae52850
637e0793-1884-4c9f-b445-c3259f8d906b,dancing,d347fb6459524bb8b28cf4254ae52850
5f211bec-e145-4956-874e-8bf7f555b695,cycling,d347fb6459524bb8b28cf4254ae52850
67d8d4df-1112-4832-be5b-c50d0f43260c,clapping,d347fb6459524bb8b28cf4254ae52850
097a3a0e-c150-4e64-868c-8d734aa44a0e,fighting,d347fb6459524bb8b28cf4254ae52850
75b86ba8-744f-4352-baca-9bffb935cc07,listening_to_music,d347fb6459524bb8b28cf4254ae52850
52baab3d-b3d7-4aa7-a970-b49570a50781,dancing,d347fb6459524bb8b28cf4254ae52850
ad23bb1b-d975-4ece-96d9-eda25e6421eb,sitting,d347fb6459524bb8b28cf4254ae52850
832a8d55-9d09-4f88-9349-76006a7200c7,laughing,d347fb6459524bb8b28cf4254ae52850
fb7a3c80-717e-407d-a855-143db9b9884a,calling,d347fb6459524bb8b28cf4254ae52850
daef3aaa-4f81-481d-8466-c77bdd8f983a,fighting,d347fb6459524bb8b28cf4254ae52850
8ce5f37d-f58a-4046-971c-fb81843df31e,fighting,d347fb6459524bb8b28cf4254ae52850
7ec3e12a-4a69-499d-963a-da480797aa5b,running,d347fb6459524bb8b28cf4254ae52850
a71fd27b-c341-4ab3-a693-0efa622a0696,sitting,d347fb6459524bb8b28cf4254ae52850
a8ebe946-97c0-436c-be68-f3f499e8d28f,fighting,d347fb6459524bb8b28cf4254ae52850
ef3031fd-b313-49cd-a27c-f8f5ca8cf905,sitting,d347fb6459524bb8b28cf4254ae52850
7c5b679b-0cb3-4595-b15e-191f1dbb930a,fighting,d347fb6459524bb8b28cf4254ae52850
4a3e9f1b-521f-4963-a94c-26e7595664e8,fighting,d347fb6459524bb8b28cf4254ae52850
8de53383-0860-47ef-9d46-84e1e8cd070c,sleeping,d347fb6459524bb8b28cf4254ae52850
016999c1-a6d0-47cf-b0a2-af679133402e,sleeping,d347fb6459524bb8b28cf4254ae52850
6879698b-4148-481d-a532-2c8fe55b58f0,running,d347fb6459524bb8b28cf4254ae52850
b6dda5f0-3ab5-4a47-ac31-7a8612827cce,hugging,d347fb6459524bb8b28cf4254ae52850
4e139d85-bb03-40b2-a004-153093b81402,listening_to_music,d347fb6459524bb8b28cf4254ae52850
4b4fa207-d958-4ac2-b27e-081bd838095c,listening_to_music,d347fb6459524bb8b28cf4254ae52850
a08d42fe-cf53-471a-9048-3d6021d8c991,sitting,d347fb6459524bb8b28cf4254ae52850
9c286706-3e84-45d7-a1d8-f1f88d98c16e,fighting,d347fb6459524bb8b28cf4254ae52850
0d16b7cd-e258-42f3-afbe-fde8054d4695,listening_to_music,d347fb6459524bb8b28cf4254ae52850
e85fce5c-8d46-4c35-849b-6f91dcad6d56,sitting,d347fb6459524bb8b28cf4254ae52850
883090e8-855f-49f8-aa3f-52f0eebc4440,using laptop,d347fb6459524bb8b28cf4254ae52850
03e511bd-55b0-41d3-a3ac-2d559b77493a,laughing,d347fb6459524bb8b28cf4254ae52850
dd9aa0a7-2f73-45de-acd6-451411ecc94b,running,d347fb6459524bb8b28cf4254ae52850
3867bb4c-4292-458e-8b2e-90ef32ec0b43,sitting,d347fb6459524bb8b28cf4254ae52850
ce020c25-5958-4306-802d-006f29f6d615,sleeping,d347fb6459524bb8b28cf4254ae52850
2865765c-3896-4a67-91b0-b3a124145dfe,eating,d347fb6459524bb8b28cf4254ae52850
c3a8f568-f5ed-4002-814b-aa1df3890833,laughing,d347fb6459524bb8b28cf4254ae52850
7a28bc67-5892-4870-b621-b1ea8591a8b5,sleeping,d347fb6459524bb8b28cf4254ae52850
8c644e54-4dc0-4add-89e0-e86bbebcfa20,listening_to_music,d347fb6459524bb8b28cf4254ae52850
36693744-4244-48e2-b99b-c7f0f19e18b7,dancing,d347fb6459524bb8b28cf4254ae52850
4a1e8f48-a1d9-449c-a076-3fc125b5b340,eating,d347fb6459524bb8b28cf4254ae52850
8ba5b531-728f-4b9b-87cf-dc24befa2450,sleeping,d347fb6459524bb8b28cf4254ae52850
1a992f54-542c-45bc-8118-3303f1631d81,calling,d347fb6459524bb8b28cf4254ae52850
29046bbb-55e6-4a3a-b0b1-c1792e38e7ac,eating,d347fb6459524bb8b28cf4254ae52850
e5043448-7b3c-4142-96fe-a3e4d090a85b,hugging,d347fb6459524bb8b28cf4254ae52850
200ef51d-8cd5-4567-916c-44631fbf9937,laughing,d347fb6459524bb8b28cf4254ae52850
3eef46ab-4889-4bc3-a396-fddd3d546a93,laughing,d347fb6459524bb8b28cf4254ae52850
be55d22c-035d-42fe-b3a7-e06c472fdd1b,fighting,d347fb6459524bb8b28cf4254ae52850
ac3bda00-c221-4410-9146-01c217ea5a6f,running,d347fb6459524bb8b28cf4254ae52850
b9636d01-17a3-44aa-be0e-3b52317a92c7,calling,d347fb6459524bb8b28cf4254ae52850
c247b45e-34dc-47dd-9ff8-bccab9abd08a,fighting,d347fb6459524bb8b28cf4254ae52850
8ea2ffe4-0e6c-40df-98ba-03c24e86135e,sleeping,d347fb6459524bb8b28cf4254ae52850
1b753a31-af84-41ba-ac3d-edc62e59b458,using laptop,d347fb6459524bb8b28cf4254ae52850
ffcf7c68-e9ed-42d8-8a7e-fd005a2a7894,using laptop,d347fb6459524bb8b28cf4254ae52850
ba8f559f-341b-4060-bec7-c42c90de73f2,dancing,d347fb6459524bb8b28cf4254ae52850
8ce9b67a-5486-40a4-b8df-6e5298aaf8c9,laughing,d347fb6459524bb8b28cf4254ae52850
7aae1721-84f0-43ab-99c3-7dcb6512fbbd,eating,d347fb6459524bb8b28cf4254ae52850
7567512e-c469-4474-9870-7831c48218b6,fighting,d347fb6459524bb8b28cf4254ae52850
1e7baae0-fa62-42db-a64e-25287c9bebb1,laughing,d347fb6459524bb8b28cf4254ae52850
27d3c517-5b98-4cc8-8bc5-d0c053250512,cycling,d347fb6459524bb8b28cf4254ae52850
f99391dd-4bbd-457a-9cbe-bce1ba76358a,sitting,d347fb6459524bb8b28cf4254ae52850
9060a399-5cd9-4694-a05c-a2c59b1962d6,using laptop,d347fb6459524bb8b28cf4254ae52850
0bbfbb94-0d56-4981-a291-3f8a2056e96c,cycling,d347fb6459524bb8b28cf4254ae52850
